customer_id,signup_date,churn_date,plan,country,age,monthly_fee,payment_method,acquisition_channel,contract_type,support_tickets,login_frequency,days_since_last_login,churn_flag,status,annual_revenue
C04196,2025-04-03,,Premium,United Kingdom,21,99,PayPal,Partner,Monthly,1,14.91,19,0,Active,1188
C04197,2025-05-19,2025-10-16,Basic,Canada,50,19,Debit Card,Referral,Monthly,1,13.08,14,1,Churned,228
C04198,2026-04-13,,Basic,Germany,56,19,UPI,Organic Search,Monthly,0,11.05,10,0,Active,228
C04199,2025-03-08,,Basic,Australia,29,19,Credit Card,Email,Monthly,1,11.66,14,0,Active,228
C04200,2024-09-29,,Standard,India,39,49,PayPal,Partner,Monthly,3,6.53,18,0,Active,588
C04201,2024-07-14,,Basic,India,51,19,Credit Card,Partner,Monthly,2,10.53,1,0,Active,228
C04202,2026-02-28,,Standard,United Kingdom,38,49,PayPal,Email,Annual,3,13.75,27,0,Active,588
C04203,2024-04-18,,Basic,India,61,19,Credit Card,Organic Search,Annual,1,14.47,15,0,Active,228
C04204,2024-09-06,,Basic,United Kingdom,59,19,PayPal,Paid Search,Monthly,2,15.66,18,0,Active,228
C04205,2024-08-02,,Basic,United States,57,19,Credit Card,Referral,Monthly,3,12.83,1,0,Active,228
C04206,2024-05-09,,Basic,Germany,64,19,Credit Card,Partner,Monthly,2,16.44,43,0,Active,228
C04207,2025-07-09,2025-08-31,Basic,India,56,19,UPI,Organic Search,Monthly,1,13.29,22,1,Churned,228
C04208,2025-09-18,,Basic,United States,63,19,Credit Card,Social Media,Annual,7,9.7,18,0,Active,228
C04209,2025-05-05,,Basic,Canada,41,19,Credit Card,Social Media,Monthly,2,0.0,23,0,Active,228
C04210,2026-01-11,2025-12-31,Basic,India,49,19,Credit Card,Email,Annual,1,14.71,20,1,Churned,228
C04211,2025-04-11,,Basic,Australia,60,19,Credit Card,Referral,Monthly,3,9.2,16,0,Active,228
C04212,2026-02-01,,Standard,Canada,55,49,UPI,Referral,Annual,2,2.12,22,0,Active,588
C04213,2026-01-01,,Basic,Australia,34,19,UPI,Referral,Annual,1,10.58,19,0,Active,228
C04214,2026-02-25,2025-12-31,Standard,Australia,51,49,PayPal,Paid Search,Monthly,4,1.52,1,1,Churned,588
C04215,2024-08-05,,Standard,United States,19,49,Debit Card,Organic Search,Annual,2,7.53,12,0,Active,588
C04216,2026-04-02,,Basic,India,33,19,Debit Card,Paid Search,Monthly,2,8.45,13,0,Active,228
C04217,2026-01-15,,Standard,India,52,49,PayPal,Partner,Annual,2,20.17,14,0,Active,588
C04218,2024-12-02,,Basic,India,36,19,Credit Card,Paid Search,Annual,0,20.72,21,0,Active,228
C04219,2024-03-20,2024-10-22,Basic,Australia,34,19,UPI,Organic Search,Annual,2,21.51,9,1,Churned,228
C04220,2025-06-02,,Premium,Germany,64,99,UPI,Email,Monthly,2,11.79,13,0,Active,1188
C04221,2026-03-31,,Standard,India,18,49,Credit Card,Referral,Monthly,3,17.65,1,0,Active,588
C04222,2025-10-18,,Premium,Germany,52,99,PayPal,Organic Search,Annual,3,4.83,25,0,Active,1188
C04223,2024-08-03,,Premium,United States,38,99,UPI,Referral,Annual,1,1.69,16,0,Active,1188
C04224,2025-02-16,2025-11-14,Basic,United States,33,19,PayPal,Partner,Annual,1,11.84,5,1,Churned,228
C04225,2025-04-08,2025-08-26,Standard,Australia,59,49,Debit Card,Email,Annual,6,9.92,11,1,Churned,588
C04226,2024-06-13,,Premium,Canada,33,99,Credit Card,Referral,Monthly,2,10.59,8,0,Active,1188
C04227,2024-08-18,2025-03-09,Standard,United Kingdom,38,49,Debit Card,Email,Monthly,1,4.73,38,1,Churned,588
C04228,2026-02-13,,Standard,Canada,24,49,UPI,Referral,Monthly,3,11.13,14,0,Active,588
C04229,2025-04-27,2025-06-26,Standard,United States,47,49,PayPal,Email,Monthly,4,3.99,14,1,Churned,588
C04230,2025-01-25,,Basic,Germany,28,19,PayPal,Social Media,Annual,2,6.2,17,0,Active,228
C04231,2024-09-09,,Basic,Canada,46,19,Debit Card,Referral,Annual,2,16.08,4,0,Active,228
C04232,2024-03-07,2025-06-29,Basic,India,50,19,Credit Card,Organic Search,Monthly,3,10.3,1,1,Churned,228
C04233,2026-01-12,,Standard,United States,45,49,UPI,Referral,Annual,1,10.62,16,0,Active,588
C04234,2025-03-09,2025-08-29,Premium,Germany,41,99,Debit Card,Organic Search,Monthly,1,13.77,17,1,Churned,1188
C04235,2025-10-12,,Premium,United Kingdom,55,99,PayPal,Social Media,Monthly,3,15.74,1,0,Active,1188
C04236,2025-08-07,,Standard,Australia,37,49,Credit Card,Organic Search,Monthly,3,17.45,24,0,Active,588
C04237,2024-04-30,2025-12-02,Standard,India,31,49,Credit Card,Referral,Monthly,2,5.26,31,1,Churned,588
C04238,2025-06-28,,Basic,Germany,25,19,UPI,Email,Monthly,1,19.21,16,0,Active,228
C04239,2025-08-03,,Basic,India,43,19,Debit Card,Organic Search,Annual,4,16.46,23,0,Active,228
C04240,2025-10-20,,Basic,United Kingdom,29,19,Debit Card,Referral,Monthly,1,11.66,6,0,Active,228
C04241,2024-05-14,,Premium,United States,55,99,Debit Card,Partner,Monthly,0,18.28,10,0,Active,1188
C04242,2025-05-21,,Premium,India,46,99,PayPal,Referral,Monthly,3,11.4,30,0,Active,1188
C04243,2024-08-06,,Basic,United Kingdom,26,19,PayPal,Organic Search,Annual,3,22.4,6,0,Active,228
C04244,2024-03-21,,Standard,Canada,40,49,Debit Card,Email,Monthly,3,16.29,18,0,Active,588
C04245,2024-06-15,,Basic,Germany,24,19,Debit Card,Paid Search,Monthly,1,19.89,10,0,Active,228
C04246,2026-05-23,,Standard,Canada,54,49,Debit Card,Partner,Monthly,4,11.19,17,0,Active,588
C04247,2026-03-08,,Standard,Canada,40,49,Credit Card,Social Media,Monthly,1,11.2,1,0,Active,588
C04248,2025-10-16,,Premium,Canada,24,99,UPI,Paid Search,Annual,2,11.44,22,0,Active,1188
C04249,2025-09-12,,Standard,United States,20,49,PayPal,Organic Search,Monthly,0,4.19,18,0,Active,588
C04250,2025-07-24,,Basic,India,45,19,Debit Card,Referral,Annual,3,9.83,25,0,Active,228
C04251,2024-08-30,2025-12-06,Basic,India,46,19,UPI,Organic Search,Monthly,3,12.04,22,1,Churned,228
C04252,2024-09-11,,Basic,India,37,19,Credit Card,Referral,Monthly,2,10.08,9,0,Active,228
C04253,2025-03-09,,Standard,United Kingdom,48,49,Debit Card,Paid Search,Monthly,2,10.18,17,0,Active,588
C04254,2024-08-26,2024-11-02,Standard,Canada,19,49,Debit Card,Social Media,Monthly,3,16.35,1,1,Churned,588
C04255,2025-01-28,,Standard,United States,29,49,Debit Card,Partner,Annual,2,3.41,6,0,Active,588
C04256,2026-01-23,,Premium,Australia,51,99,Debit Card,Organic Search,Monthly,2,4.37,2,0,Active,1188
C04257,2024-08-26,2024-12-26,Standard,United Kingdom,46,49,Debit Card,Paid Search,Monthly,3,14.05,20,1,Churned,588
C04258,2025-06-01,,Standard,India,43,49,Credit Card,Social Media,Annual,1,14.28,20,0,Active,588
C04259,2026-04-13,2025-12-31,Basic,United States,18,19,Credit Card,Email,Monthly,1,14.44,1,1,Churned,228
C04260,2024-04-19,,Standard,United States,35,49,Credit Card,Organic Search,Monthly,4,8.56,1,0,Active,588
C04261,2025-11-19,,Basic,Australia,25,19,Credit Card,Social Media,Monthly,0,11.88,21,0,Active,228
C04262,2024-05-12,2025-02-26,Basic,United Kingdom,40,19,UPI,Partner,Monthly,1,12.18,8,1,Churned,228
C04263,2024-09-06,,Basic,United Kingdom,25,19,PayPal,Partner,Annual,0,9.19,13,0,Active,228
C04264,2025-03-09,,Standard,Canada,43,49,Debit Card,Organic Search,Annual,1,3.84,17,0,Active,588
C04265,2025-07-22,,Basic,Australia,22,19,PayPal,Paid Search,Annual,3,14.29,14,0,Active,228
C04266,2026-05-21,,Basic,United Kingdom,50,19,PayPal,Organic Search,Monthly,2,12.39,17,0,Active,228
C04267,2024-09-26,2025-08-06,Standard,India,64,49,PayPal,Referral,Monthly,2,12.8,24,1,Churned,588
C04268,2024-11-26,,Standard,Germany,62,49,Debit Card,Paid Search,Monthly,2,19.98,23,0,Active,588
C04269,2025-01-11,,Premium,India,43,99,Debit Card,Email,Monthly,4,11.98,6,0,Active,1188
C04270,2025-11-03,,Standard,India,22,49,Debit Card,Referral,Monthly,1,15.98,8,0,Active,588
C04271,2026-05-03,,Standard,Canada,61,49,PayPal,Email,Monthly,3,14.14,20,0,Active,588
C04272,2026-05-16,2025-12-31,Basic,India,37,19,PayPal,Social Media,Monthly,3,5.83,14,1,Churned,228
C04273,2025-11-11,,Premium,United Kingdom,36,99,Debit Card,Referral,Monthly,0,10.68,1,0,Active,1188
C04274,2025-04-26,,Standard,India,60,49,Debit Card,Social Media,Monthly,2,14.26,30,0,Active,588
C04275,2026-06-11,,Premium,Australia,30,99,Debit Card,Referral,Monthly,2,14.14,8,0,Active,1188
C04276,2025-09-05,,Basic,Germany,29,19,UPI,Social Media,Monthly,2,16.56,19,0,Active,228
C04277,2025-08-09,,Basic,India,46,19,PayPal,Email,Annual,2,14.09,1,0,Active,228
C04278,2024-05-21,,Basic,United Kingdom,30,19,Credit Card,Social Media,Annual,2,8.55,12,0,Active,228
C04279,2024-08-27,,Standard,Canada,27,49,Credit Card,Social Media,Monthly,3,3.79,22,0,Active,588
C04280,2024-12-08,,Basic,Australia,53,19,Credit Card,Referral,Monthly,3,17.31,23,0,Active,228
C04281,2025-03-30,2025-10-26,Standard,Canada,43,49,Debit Card,Partner,Annual,0,15.44,10,1,Churned,588
C04282,2025-07-12,,Basic,India,24,19,UPI,Referral,Monthly,0,18.83,25,0,Active,228
C04283,2025-04-22,,Basic,United Kingdom,48,19,Debit Card,Paid Search,Annual,0,15.47,11,0,Active,228
C04284,2025-08-28,,Standard,Australia,58,49,Credit Card,Paid Search,Annual,3,11.55,3,0,Active,588
C04285,2024-04-16,,Standard,Germany,50,49,PayPal,Partner,Annual,4,5.81,26,0,Active,588
C04286,2025-08-15,,Premium,United States,56,99,Debit Card,Partner,Annual,2,16.57,19,0,Active,1188
C04287,2025-05-10,2025-10-31,Basic,India,60,19,Credit Card,Organic Search,Annual,1,20.26,28,1,Churned,228
C04288,2025-07-03,,Premium,Australia,42,99,Debit Card,Referral,Monthly,2,18.75,12,0,Active,1188
C04289,2025-02-12,,Standard,Germany,60,49,PayPal,Social Media,Annual,2,3.67,20,0,Active,588
C04290,2024-04-21,,Basic,United States,55,19,Debit Card,Partner,Annual,2,9.62,28,0,Active,228
C04291,2025-10-18,2025-11-17,Basic,United States,19,19,PayPal,Partner,Monthly,1,12.6,28,1,Churned,228
C04292,2026-06-10,,Premium,Canada,50,99,UPI,Referral,Monthly,2,8.69,24,0,Active,1188
C04293,2024-10-20,,Standard,United Kingdom,32,49,UPI,Paid Search,Monthly,5,10.47,14,0,Active,588
C04294,2026-05-30,,Basic,United States,23,19,Credit Card,Paid Search,Annual,5,11.53,19,0,Active,228
C04295,2026-03-10,,Basic,Australia,27,19,UPI,Email,Annual,1,13.91,15,0,Active,228
C04296,2025-08-31,,Standard,India,24,49,PayPal,Social Media,Monthly,6,15.57,6,0,Active,588
C04297,2025-02-23,,Standard,United States,44,49,Credit Card,Partner,Monthly,0,20.58,5,0,Active,588
C04298,2025-01-03,,Basic,Canada,40,19,UPI,Social Media,Monthly,4,3.5,26,0,Active,228
C04299,2025-08-10,,Basic,United States,21,19,UPI,Email,Annual,3,5.08,2,0,Active,228
C04300,2026-02-10,2025-12-31,Basic,Australia,48,19,UPI,Paid Search,Monthly,3,15.2,22,1,Churned,228
C04301,2025-05-19,,Basic,Germany,45,19,Debit Card,Social Media,Monthly,3,7.6,28,0,Active,228
C04302,2025-10-19,,Basic,India,18,19,UPI,Email,Monthly,2,12.0,9,0,Active,228
C04303,2024-12-31,,Basic,United Kingdom,21,19,UPI,Organic Search,Monthly,1,13.34,23,0,Active,228
C04304,2024-07-11,,Basic,India,20,19,UPI,Paid Search,Monthly,1,5.84,9,0,Active,228
C04305,2025-05-24,,Standard,United States,32,49,UPI,Social Media,Annual,1,12.63,4,0,Active,588
C04306,2025-01-02,,Premium,Australia,23,99,Credit Card,Paid Search,Monthly,3,10.08,33,0,Active,1188
C04307,2026-02-01,,Standard,Australia,44,49,UPI,Partner,Monthly,0,6.37,9,0,Active,588
C04308,2024-06-22,,Basic,Germany,29,19,Debit Card,Organic Search,Monthly,3,8.9,10,0,Active,228
C04309,2025-11-23,,Standard,Germany,47,49,Credit Card,Referral,Monthly,2,7.09,20,0,Active,588
C04310,2025-05-19,,Basic,United States,23,19,PayPal,Partner,Monthly,1,13.68,9,0,Active,228
C04311,2026-03-28,,Premium,United Kingdom,39,99,PayPal,Email,Annual,3,11.32,15,0,Active,1188
C04312,2024-08-13,,Basic,United States,50,19,Debit Card,Partner,Annual,2,14.11,1,0,Active,228
C04313,2024-04-07,2025-08-07,Standard,Germany,46,49,Debit Card,Email,Monthly,3,12.63,13,1,Churned,588
C04314,2024-07-28,,Standard,Australia,28,49,PayPal,Referral,Annual,3,12.59,4,0,Active,588
C04315,2025-05-25,,Standard,United Kingdom,28,49,Debit Card,Partner,Monthly,2,7.68,1,0,Active,588
C04316,2025-04-16,,Standard,Australia,18,49,Debit Card,Paid Search,Monthly,1,17.04,22,0,Active,588
C04317,2025-08-20,,Premium,Australia,23,99,Credit Card,Email,Annual,2,6.94,21,0,Active,1188
C04318,2025-02-27,,Basic,Germany,48,19,PayPal,Organic Search,Monthly,0,9.41,13,0,Active,228
C04319,2024-10-30,,Standard,India,43,49,Credit Card,Email,Monthly,6,10.65,26,0,Active,588
C04320,2025-09-27,2025-12-10,Basic,Canada,34,19,Credit Card,Paid Search,Monthly,4,9.82,3,1,Churned,228
C04321,2024-08-07,,Standard,India,55,49,PayPal,Social Media,Monthly,1,11.81,24,0,Active,588
C04322,2024-11-07,,Standard,United States,21,49,PayPal,Paid Search,Monthly,1,9.39,20,0,Active,588
C04323,2026-02-26,,Standard,Australia,50,49,Credit Card,Email,Monthly,0,7.77,1,0,Active,588
C04324,2024-11-25,2025-10-18,Basic,United Kingdom,26,19,PayPal,Email,Monthly,1,10.37,10,1,Churned,228
C04325,2024-12-14,,Basic,India,29,19,UPI,Partner,Monthly,2,8.55,20,0,Active,228
C04326,2024-05-09,,Basic,Australia,51,19,Debit Card,Social Media,Annual,1,5.88,24,0,Active,228
C04327,2025-11-18,,Premium,United Kingdom,33,99,UPI,Email,Monthly,2,15.64,38,0,Active,1188
C04328,2024-10-08,2024-11-11,Standard,India,36,49,Debit Card,Email,Monthly,4,18.65,7,1,Churned,588
C04329,2024-04-19,,Basic,Australia,29,19,PayPal,Email,Annual,3,16.97,1,0,Active,228
C04330,2025-11-19,2025-12-19,Standard,United States,39,49,Credit Card,Paid Search,Monthly,0,5.05,10,1,Churned,588
C04331,2026-05-08,,Basic,Australia,47,19,PayPal,Referral,Monthly,1,22.6,10,0,Active,228
C04332,2024-11-06,,Premium,India,34,99,Credit Card,Social Media,Annual,3,11.35,22,0,Active,1188
C04333,2024-08-22,,Standard,Australia,34,49,PayPal,Partner,Monthly,2,7.89,32,0,Active,588
C04334,2026-03-02,,Premium,Germany,40,99,Credit Card,Partner,Annual,3,6.93,15,0,Active,1188
C04335,2025-03-18,2025-08-03,Standard,Australia,63,49,Credit Card,Social Media,Monthly,0,18.37,14,1,Churned,588
C04336,2026-05-08,,Standard,Australia,44,49,UPI,Paid Search,Monthly,1,12.28,11,0,Active,588
C04337,2025-10-09,,Basic,United States,51,19,UPI,Organic Search,Monthly,3,13.61,2,0,Active,228
C04338,2025-05-13,,Premium,Canada,42,99,UPI,Paid Search,Monthly,2,12.57,7,0,Active,1188
C04339,2025-09-21,,Standard,India,28,49,Debit Card,Paid Search,Annual,2,24.48,38,0,Active,588
C04340,2024-11-02,,Premium,Australia,42,99,UPI,Partner,Annual,1,10.4,1,0,Active,1188
C04341,2024-07-27,2024-12-27,Premium,Germany,45,99,Credit Card,Social Media,Monthly,2,3.45,2,1,Churned,1188
C04342,2025-07-25,,Basic,India,45,19,Debit Card,Organic Search,Monthly,1,0.0,11,0,Active,228
C04343,2024-05-12,,Basic,Australia,61,19,Debit Card,Email,Monthly,3,6.11,20,0,Active,228
C04344,2026-01-22,2025-12-31,Standard,United States,50,49,Credit Card,Referral,Annual,0,15.27,21,1,Churned,588
C04345,2025-01-29,,Standard,India,62,49,Credit Card,Email,Annual,4,15.44,10,0,Active,588
C04346,2026-01-11,,Standard,United Kingdom,18,49,Credit Card,Email,Annual,3,14.0,25,0,Active,588
C04347,2026-04-13,,Premium,United States,37,99,Credit Card,Organic Search,Monthly,1,7.1,22,0,Active,1188
C04348,2025-03-12,,Basic,India,64,19,Debit Card,Partner,Monthly,1,6.63,6,0,Active,228
C04349,2025-05-18,,Basic,India,38,19,Debit Card,Paid Search,Annual,2,15.1,28,0,Active,228
C04350,2026-04-09,,Basic,India,21,19,PayPal,Organic Search,Annual,1,14.57,22,0,Active,228
C04351,2026-06-08,,Standard,Australia,49,49,Debit Card,Social Media,Annual,2,11.46,6,0,Active,588
C04352,2025-09-29,2025-12-24,Basic,Australia,47,19,PayPal,Partner,Monthly,2,8.35,30,1,Churned,228
C04353,2025-09-26,,Premium,Canada,38,99,UPI,Organic Search,Annual,1,1.06,5,0,Active,1188
C04354,2026-01-16,,Basic,Australia,29,19,Debit Card,Partner,Monthly,0,8.26,28,0,Active,228
C04355,2025-03-29,,Basic,Canada,21,19,UPI,Organic Search,Monthly,4,15.96,14,0,Active,228
C04356,2024-11-04,,Basic,Australia,51,19,Debit Card,Paid Search,Monthly,3,14.56,2,0,Active,228
C04357,2025-06-23,,Standard,United Kingdom,45,49,Debit Card,Referral,Annual,0,3.47,2,0,Active,588
C04358,2024-02-28,2025-08-09,Basic,India,58,19,UPI,Paid Search,Monthly,2,7.55,27,1,Churned,228
C04359,2024-08-26,,Basic,India,37,19,Credit Card,Partner,Monthly,0,7.25,6,0,Active,228
C04360,2025-12-31,,Standard,Canada,18,49,UPI,Organic Search,Monthly,2,10.11,10,0,Active,588
C04361,2024-03-18,,Basic,Germany,53,19,PayPal,Referral,Monthly,1,13.67,13,0,Active,228
C04362,2026-02-23,,Basic,Germany,59,19,UPI,Referral,Monthly,3,11.38,24,0,Active,228
C04363,2024-03-26,,Standard,Germany,40,49,Debit Card,Partner,Monthly,2,7.05,10,0,Active,588
C04364,2024-10-29,,Basic,United Kingdom,34,19,PayPal,Paid Search,Monthly,4,11.27,17,0,Active,228
C04365,2024-10-10,,Premium,United States,44,99,Credit Card,Email,Monthly,3,15.97,9,0,Active,1188
C04366,2026-05-21,,Basic,United Kingdom,50,19,PayPal,Email,Monthly,4,17.91,19,0,Active,228
C04367,2026-04-15,,Basic,Australia,41,19,UPI,Email,Monthly,3,15.81,27,0,Active,228
C04368,2025-12-31,,Standard,Germany,45,49,PayPal,Partner,Annual,3,10.64,7,0,Active,588
C04369,2024-05-23,,Basic,Germany,31,19,PayPal,Partner,Annual,0,5.56,9,0,Active,228
C04370,2025-03-12,2025-11-26,Basic,India,38,19,UPI,Paid Search,Monthly,1,12.79,11,1,Churned,228
C04371,2024-05-08,,Premium,India,24,99,Credit Card,Email,Annual,2,11.2,24,0,Active,1188
C04372,2026-04-22,,Standard,United Kingdom,35,49,Credit Card,Referral,Monthly,1,13.66,21,0,Active,588
C04373,2025-03-28,,Standard,United States,48,49,UPI,Social Media,Monthly,2,20.05,14,0,Active,588
C04374,2026-03-21,2025-12-31,Premium,Canada,24,99,PayPal,Partner,Monthly,2,9.64,13,1,Churned,1188
C04375,2025-02-10,2025-06-08,Basic,Australia,31,19,Debit Card,Paid Search,Annual,1,11.71,1,1,Churned,228
C04376,2026-01-10,2025-12-31,Premium,India,59,99,UPI,Social Media,Monthly,2,14.71,7,1,Churned,1188
C04377,2026-03-17,,Basic,United Kingdom,34,19,Credit Card,Referral,Monthly,3,9.19,24,0,Active,228
C04378,2024-04-28,,Premium,Canada,26,99,UPI,Referral,Monthly,3,12.85,8,0,Active,1188
C04379,2024-04-28,,Premium,Australia,37,99,Debit Card,Social Media,Monthly,2,18.9,22,0,Active,1188
C04380,2025-03-17,,Standard,Canada,35,49,Credit Card,Referral,Annual,1,14.11,15,0,Active,588
C04381,2025-08-11,,Standard,United Kingdom,61,49,UPI,Partner,Monthly,3,4.48,32,0,Active,588
C04382,2024-08-03,2025-11-23,Basic,Canada,21,19,UPI,Email,Monthly,2,11.54,26,1,Churned,228
C04383,2025-05-05,2025-12-03,Standard,United States,26,49,Debit Card,Partner,Monthly,2,8.11,22,1,Churned,588
C04384,2026-02-26,,Basic,Canada,36,19,Debit Card,Partner,Monthly,4,17.23,25,0,Active,228
C04385,2025-03-19,,Basic,India,26,19,UPI,Organic Search,Annual,3,17.59,33,0,Active,228
C04386,2024-04-18,2025-07-12,Premium,Germany,64,99,Debit Card,Social Media,Monthly,2,9.29,21,1,Churned,1188
C04387,2025-03-04,,Standard,Australia,27,49,Debit Card,Paid Search,Monthly,2,17.78,28,0,Active,588
C04388,2024-09-22,,Standard,United States,57,49,UPI,Partner,Monthly,2,13.74,2,0,Active,588
C04389,2025-05-02,,Basic,United States,31,19,UPI,Paid Search,Monthly,1,9.16,11,0,Active,228
C04390,2025-12-25,,Basic,India,53,19,PayPal,Partner,Annual,0,19.7,21,0,Active,228
C04391,2025-10-08,,Basic,Australia,42,19,Credit Card,Organic Search,Monthly,1,13.69,17,0,Active,228
C04392,2024-11-14,,Basic,Germany,51,19,Debit Card,Email,Monthly,3,17.76,23,0,Active,228
C04393,2024-03-28,,Basic,Canada,38,19,PayPal,Email,Annual,1,7.4,7,0,Active,228
C04394,2026-05-27,,Standard,United Kingdom,57,49,Credit Card,Partner,Monthly,2,16.25,7,0,Active,588
C04395,2024-04-12,,Standard,United States,40,49,Credit Card,Social Media,Annual,2,15.07,12,0,Active,588
C04396,2025-07-25,,Basic,Australia,29,19,PayPal,Paid Search,Monthly,4,9.83,1,0,Active,228
C04397,2025-03-17,,Standard,Australia,46,49,UPI,Social Media,Monthly,4,6.77,23,0,Active,588
C04398,2025-05-19,,Basic,United States,37,19,PayPal,Social Media,Monthly,4,14.47,9,0,Active,228
C04399,2024-07-30,,Standard,India,63,49,Debit Card,Email,Monthly,0,10.51,23,0,Active,588
C04400,2024-10-21,,Standard,United States,27,49,PayPal,Organic Search,Monthly,5,9.15,9,0,Active,588
C04401,2025-12-16,,Standard,United States,42,49,Credit Card,Social Media,Annual,4,10.16,33,0,Active,588
C04402,2024-11-15,,Basic,Germany,60,19,Credit Card,Referral,Monthly,1,12.49,14,0,Active,228
C04403,2025-05-02,2025-08-20,Premium,Germany,32,99,Debit Card,Email,Monthly,3,25.72,26,1,Churned,1188
C04404,2025-12-16,,Basic,United Kingdom,26,19,Credit Card,Partner,Monthly,3,17.32,16,0,Active,228
C04405,2026-06-03,,Standard,Australia,40,49,UPI,Organic Search,Monthly,1,6.63,11,0,Active,588
C04406,2024-10-12,,Basic,Canada,20,19,Debit Card,Partner,Monthly,2,1.33,9,0,Active,228
C04407,2025-05-03,,Basic,Germany,42,19,Credit Card,Referral,Monthly,4,17.56,18,0,Active,228
C04408,2025-06-06,,Standard,Germany,21,49,PayPal,Email,Monthly,1,11.4,1,0,Active,588
C04409,2025-10-08,,Basic,United Kingdom,28,19,Credit Card,Organic Search,Monthly,2,17.09,25,0,Active,228
C04410,2025-10-04,,Basic,Germany,55,19,Debit Card,Organic Search,Monthly,1,6.89,14,0,Active,228
C04411,2024-04-05,,Basic,Australia,19,19,PayPal,Social Media,Monthly,2,10.52,24,0,Active,228
C04412,2024-04-20,2025-09-11,Basic,United States,51,19,UPI,Referral,Annual,0,1.3,17,1,Churned,228
C04413,2026-03-24,,Basic,Canada,45,19,UPI,Partner,Monthly,3,11.19,8,0,Active,228
C04414,2024-09-18,,Premium,United States,30,99,UPI,Referral,Annual,1,7.91,1,0,Active,1188
C04415,2025-04-04,,Standard,United Kingdom,29,49,PayPal,Social Media,Annual,6,12.0,26,0,Active,588
C04416,2024-06-29,,Basic,Germany,36,19,UPI,Organic Search,Monthly,5,9.18,14,0,Active,228
C04417,2026-01-18,,Premium,United Kingdom,27,99,PayPal,Email,Annual,3,11.18,3,0,Active,1188
C04418,2025-12-25,,Basic,Germany,49,19,Debit Card,Organic Search,Monthly,2,7.14,23,0,Active,228
C04419,2024-04-21,,Basic,United Kingdom,40,19,Credit Card,Email,Annual,3,15.63,10,0,Active,228
C04420,2025-03-16,,Basic,United States,60,19,Credit Card,Partner,Monthly,2,12.39,25,0,Active,228
